Country,Country Code,Continent,Region,Year,Emissions_Per_Capita,Emissions,Vaccinations
Chile,152,Americas,South America,2021,216.3077802,48499.742,216.3077802
Chile,152,Americas,South America,2020,108.8909162,41745.128,108.8909162
Chile,152,Americas,South America,2020,142.6824732,38103.797,142.6824732
Chile,152,Americas,South America,2020,132.4807668,34627.481,132.4807668
Chile,152,Americas,South America,2020,32.36931292,32474.952,32.36931292
Chile,152,Americas,South America,2020,32.32776501,31323.514,32.32776501
Chile,152,Americas,South America,2020,32.52117992,33314.695,32.52117992
China,156,Asia,Eastern Asia,2022,17.59109368,9019518.215,17.59109368
China,156,Asia,Eastern Asia,2022,16.07209803,8256969.232,16.07209803
China,156,Asia,Eastern Asia,2022,15.69267331,7692210.895,15.69267331
China,156,Asia,Eastern Asia,2022,15.23964626,7035443.861,15.23964626
China,156,Asia,Eastern Asia,2022,15.08999719,6791804.714,15.08999719
China,156,Asia,Eastern Asia,2022,14.83691915,6414463.08,14.83691915
China,156,Asia,Eastern Asia,2022,14.39244328,5790016.984,14.39244328
China,156,Asia,Eastern Asia,2022,14.03549144,5288166.032,14.03549144
China,156,Asia,Eastern Asia,2022,13.47339682,4525177.009,13.47339682
China,156,Asia,Eastern Asia,2022,12.85198745,3694242.143,12.85198745
China,156,Asia,Eastern Asia,2021,12.70796818,3487566.356,12.70796818
China,156,Asia,Eastern Asia,2021,12.65940632,3405179.867,12.65940632
China,156,Asia,Eastern Asia,2021,12.60665866,3318055.614,12.60665866
China,156,Asia,Eastern Asia,2021,12.62747811,3324344.519,12.62747811
China,156,Asia,Eastern Asia,2021,12.76010336,3469510.048,12.76010336
China,156,Asia,Eastern Asia,2021,12.77514,3463089.131,12.77514
China,156,Asia,Eastern Asia,2020,12.68299057,3320285.15,12.68299057
China,156,Asia,Eastern Asia,2020,12.49464678,3058241.33,12.49464678
China,156,Asia,Eastern Asia,2020,12.37299917,2878694.009,12.37299917
China,156,Asia,Eastern Asia,2020,12.24875982,2695982.067,12.24875982
China,156,Asia,Eastern Asia,2020,12.18471674,2584538.27,12.18471674
China,156,Asia,Eastern Asia,2020,12.11144916,2460744.017,12.11144916
"China, Hong Kong Special Administrative Region",344,Asia,Eastern Asia,2022,5.675397905,40274.661,5.675397905
"China, Hong Kong Special Administrative Region",344,Asia,Eastern Asia,2022,5.147678549,36288.632,5.147678549
"China, Hong Kong Special Administrative Region",344,Asia,Eastern Asia,2022,5.279967546,36996.363,5.279967546
"China, Hong Kong Special Administrative Region",344,Asia,Eastern Asia,2022,5.535866074,38573.173,5.535866074
"China, Hong Kong Special Administrative Region",344,Asia,Eastern Asia,2022,5.762713512,39962.966,5.762713512
"China, Hong Kong Special Administrative Region",344,Asia,Eastern Asia,2022,5.579029591,38554.838,5.579029591
"China, Hong Kong Special Administrative Region",344,Asia,Eastern Asia,2022,5.87905829,40546.019,5.87905829
"China, Hong Kong Special Administrative Region",344,Asia,Eastern Asia,2022,5.57026954,38415.492,5.57026954
"China, Hong Kong Special Administrative Region",344,Asia,Eastern Asia,2022,5.801039899,40065.642,5.801039899
"China, Hong Kong Special Administrative Region",344,Asia,Eastern Asia,2022,5.346055651,36952.359,5.346055651
"China, Hong Kong Special Administrative Region",344,Asia,Eastern Asia,2021,5.508944033,37971.785,5.508944033
"China, Hong Kong Special Administrative Region",344,Asia,Eastern Asia,2021,5.920053118,40465.345,5.920053118
"China, Hong Kong Special Administrative Region",344,Asia,Eastern Asia,2021,6.350203717,42753.553,6.350203717
"China, Hong Kong Special Administrative Region",344,Asia,Eastern Asia,2021,5.951898876,39233.233,5.951898876
"China, Hong Kong Special Administrative Region",344,Asia,Eastern Asia,2021,4.797980484,30854.138,4.797980484
"China, Hong Kong Special Administrative Region",344,Asia,Eastern Asia,2021,4.67946412,29365.336,4.67946412
"China, Hong Kong Special Administrative Region",344,Asia,Eastern Asia,2020,5.146155308,31620.541,5.146155308
"China, Hong Kong Special Administrative Region",344,Asia,Eastern Asia,2020,5.199788599,31429.857,5.199788599
"China, Hong Kong Special Administrative Region",344,Asia,Eastern Asia,2020,5.884971385,35129.86,5.884971385
"China, Hong Kong Special Administrative Region",344,Asia,Eastern Asia,2020,5.655230353,33428.372,5.655230353
"China, Hong Kong Special Administrative Region",344,Asia,Eastern Asia,2020,4.933902733,28892.293,4.933902733
"China, Hong Kong Special Administrative Region",344,Asia,Eastern Asia,2020,4.773907264,27660.181,4.773907264
"China, Macao Special Administrative Region",446,Asia,Eastern Asia,2022,2.134638408,1166.106,2.134638408
"China, Macao Special Administrative Region",446,Asia,Eastern Asia,2022,2.242893163,1199.109,2.242893163
"China, Macao Special Administrative Region",446,Asia,Eastern Asia,2022,2.790934728,1455.799,2.790934728
"China, Macao Special Administrative Region",446,Asia,Eastern Asia,2022,2.637204253,1338.455,2.637204253
"China, Macao Special Administrative Region",446,Asia,Eastern Asia,2022,3.13014643,1543.807,3.13014643
"China, Macao Special Administrative Region",446,Asia,Eastern Asia,2022,3.400974973,1631.815,3.400974973
"China, Macao Special Administrative Region",446,Asia,Eastern Asia,2022,3.924321103,1837.167,3.924321103
"China, Macao Special Administrative Region",446,Asia,Eastern Asia,2022,3.766627703,1727.157,3.766627703
"China, Macao Special Administrative Region",446,Asia,Eastern Asia,2022,3.408998227,1536.473,3.408998227
"China, Macao Special Administrative Region",446,Asia,Eastern Asia,2022,3.434587414,1525.472,3.434587414
"China, Macao Special Administrative Region",446,Asia,Eastern Asia,2021,3.85048393,1686.82,3.85048393
"China, Macao Special Administrative Region",446,Asia,Eastern Asia,2021,3.786653145,1635.482,3.786653145
"China, Macao Special Administrative Region",446,Asia,Eastern Asia,2021,3.602804573,1532.806,3.602804573
"China, Macao Special Administrative Region",446,Asia,Eastern Asia,2021,3.738709677,1565.809,3.738709677
"China, Macao Special Administrative Region",446,Asia,Eastern Asia,2021,3.640024658,1499.803,3.640024658
"China, Macao Special Administrative Region",446,Asia,Eastern Asia,2021,3.492975611,1415.462,3.492975611
"China, Macao Special Administrative Region",446,Asia,Eastern Asia,2020,3.119801535,1243.113,3.119801535
"China, Macao Special Administrative Region",446,Asia,Eastern Asia,2020,3.275920599,1283.45,3.275920599
"China, Macao Special Administrative Region",446,Asia,Eastern Asia,2020,3.085666202,1188.108,3.085666202
"China, Macao Special Administrative Region",446,Asia,Eastern Asia,2020,2.873040956,1085.432,2.873040956
"China, Macao Special Administrative Region",446,Asia,Eastern Asia,2020,2.9575462,1092.766,2.9575462
"China, Macao Special Administrative Region",446,Asia,Eastern Asia,2020,2.874599358,1034.094,2.874599358
Colombia,170,Americas,South America,2022,4.538341298,72423.25,4.538341298
Colombia,170,Americas,South America,2022,5.691983029,78583.81,5.691983029
Colombia,170,Americas,South America,2022,9.472242196,67432.463,9.472242196
Colombia,170,Americas,South America,2022,32.44306845,65158.923,32.44306845
Colombia,170,Americas,South America,2022,61.40298728,62430.675,61.40298728
Colombia,170,Americas,South America,2022,71.43563917,62940.388,71.43563917
Colombia,170,Americas,South America,2022,81.41129824,60945.54,81.41129824
Colombia,170,Americas,South America,2022,178.2949467,55071.006,178.2949467
Colombia,170,Americas,South America,2022,328.3713575,57421.553,328.3713575
Colombia,170,Americas,South America,2022,449.3504703,55661.393,449.3504703
Colombia,170,Americas,South America,2021,109.3874669,56273.782,109.3874669
Colombia,170,Americas,South America,2021,268.451801,57923.932,268.451801
Colombia,170,Americas,South America,2021,69.44038261,56512.137,69.44038261
Colombia,170,Americas,South America,2021,69.71065568,65976.664,69.71065568
Colombia,170,Americas,South America,2021,83.71259212,64909.567,83.71259212
Colombia,170,Americas,South America,2021,95.7355049,60527.502,95.7355049
Colombia,170,Americas,South America,2020,227.6299718,59614.419,227.6299718
Colombia,170,Americas,South America,2020,210.8814142,67571.809,210.8814142
Colombia,170,Americas,South America,2020,12.81569271,64022.153,12.81569271
Colombia,170,Americas,South America,2020,10.79290917,62049.307,10.79290917
Colombia,170,Americas,South America,2020,6.682138525,57120.859,6.682138525
Colombia,170,Americas,South America,2020,4.721479376,57337.212,4.721479376
Comoros,174,Africa,Eastern Africa,2022,0.225189085,157.681,0.225189085
Comoros,174,Africa,Eastern Africa,2022,0.193259657,132.012,0.193259657
Comoros,174,Africa,Eastern Africa,2022,0.181671739,121.011,0.181671739
Comoros,174,Africa,Eastern Africa,2022,0.18637406,121.011,0.18637406
Comoros,174,Africa,Eastern Africa,2022,0.185454913,117.344,0.185454913
Comoros,174,Africa,Eastern Africa,2022,0.196278827,121.011,0.196278827
Comoros,174,Africa,Eastern Africa,2022,0.183126281,110.01,0.183126281
Comoros,174,Africa,Eastern Africa,2022,0.175397898,102.676,0.175397898
Comoros,174,Africa,Eastern Africa,2022,0.173550503,99.009,0.173550503
Comoros,174,Africa,Eastern Africa,2022,0.16487479,91.675,0.16487479
Comoros,174,Africa,Eastern Africa,2021,0.162383574,88.008,0.162383574
Comoros,174,Africa,Eastern Africa,2021,0.159642408,84.341,0.159642408
Comoros,174,Africa,Eastern Africa,2021,0.156640027,80.674,0.156640027
Comoros,174,Africa,Eastern Africa,2021,0.146058376,73.34,0.146058376
Comoros,174,Africa,Eastern Africa,2021,0.134808742,66.006,0.134808742
Comoros,174,Africa,Eastern Africa,2021,0.138218567,66.006,0.138218567
Comoros,174,Africa,Eastern Africa,2020,0.173159188,80.674,0.173159188
Comoros,174,Africa,Eastern Africa,2020,0.169370855,77.007,0.169370855
Comoros,174,Africa,Eastern Africa,2020,0.173509531,77.007,0.173509531
Comoros,174,Africa,Eastern Africa,2020,0.177727875,77.007,0.177727875
Comoros,174,Africa,Eastern Africa,2020,0.182062988,77.007,0.182062988
Comoros,174,Africa,Eastern Africa,2020,0.186552484,77.007,0.186552484
Congo,178,Africa,Middle Africa,2022,0.53199527,2247.871,0.53199527
Congo,178,Africa,Middle Africa,2022,0.468217034,1925.175,0.468217034
Congo,178,Africa,Middle Africa,2022,0.42680668,1705.155,0.42680668
Congo,178,Africa,Middle Africa,2022,0.337708614,1309.119,0.337708614
Congo,178,Africa,Middle Africa,2022,0.322911108,1213.777,0.322911108
Congo,178,Africa,Middle Africa,2022,0.306701789,1118.435,0.306701789
Congo,178,Africa,Middle Africa,2022,0.349842656,1239.446,0.349842656
Congo,178,Africa,Middle Africa,2022,0.275381082,949.753,0.275381082
Congo,178,Africa,Middle Africa,2022,0.272564992,916.75,0.272564992
Congo,178,Africa,Middle Africa,2022,0.175325294,575.719,0.175325294
Congo,178,Africa,Middle Africa,2021,0.239079858,766.403,0.239079858
Congo,178,Africa,Middle Africa,2021,0.335474588,1048.762,0.335474588
Congo,178,Africa,Middle Africa,2021,0.269805587,821.408,0.269805587
Congo,178,Africa,Middle Africa,2021,0.262516137,777.404,0.262516137
Congo,178,Africa,Middle Africa,2021,0.814086834,2343.213,0.814086834
Congo,178,Africa,Middle Africa,2021,0.613444801,1716.156,0.613444801
Congo,178,Africa,Middle Africa,2020,0.575531136,1565.809,0.575531136
Congo,178,Africa,Middle Africa,2020,0.811559862,2148.862,0.811559862
Congo,178,Africa,Middle Africa,2020,0.598740548,1543.807,0.598740548
Congo,178,Africa,Middle Africa,2020,0.626296322,1573.143,0.626296322
Congo,178,Africa,Middle Africa,2020,0.517002313,1265.115,0.517002313
Congo,178,Africa,Middle Africa,2020,0.498517381,1188.108,0.498517381
Cook Islands,184,Oceania,Polynesia,2022,,69.673,
Cook Islands,184,Oceania,Polynesia,2022,,69.673,
Cook Islands,184,Oceania,Polynesia,2022,,69.673,
Cook Islands,184,Oceania,Polynesia,2022,,69.673,
Cook Islands,184,Oceania,Polynesia,2022,,66.006,
Cook Islands,184,Oceania,Polynesia,2022,,66.006,
Cook Islands,184,Oceania,Polynesia,2022,,62.339,
Cook Islands,184,Oceania,Polynesia,2022,,55.005,
Cook Islands,184,Oceania,Polynesia,2022,,33.003,
Cook Islands,184,Oceania,Polynesia,2022,,29.336,
Cook Islands,184,Oceania,Polynesia,2021,,33.003,
Cook Islands,184,Oceania,Polynesia,2021,,29.336,
Cook Islands,184,Oceania,Polynesia,2021,,29.336,
Cook Islands,184,Oceania,Polynesia,2021,,22.002,
Cook Islands,184,Oceania,Polynesia,2021,,22.002,
Cook Islands,184,Oceania,Polynesia,2021,,22.002,
Cook Islands,184,Oceania,Polynesia,2020,,22.002,
Cook Islands,184,Oceania,Polynesia,2020,,22.002,
Cook Islands,184,Oceania,Polynesia,2020,,22.002,
Cook Islands,184,Oceania,Polynesia,2020,,22.002,
Cook Islands,184,Oceania,Polynesia,2020,,22.002,
Cook Islands,184,Oceania,Polynesia,2020,,22.002,
Costa Rica,188,Americas,Central America,2022,1.655602109,7843.713,1.655602109
Costa Rica,188,Americas,Central America,2022,1.620813395,7568.688,1.620813395
Costa Rica,188,Americas,Central America,2022,1.652030111,7601.691,1.652030111
Costa Rica,188,Americas,Central America,2022,1.837257438,8327.757,1.837257438
Costa Rica,188,Americas,Central America,2022,1.819850709,8122.405,1.819850709
Costa Rica,188,Americas,Central America,2022,1.616237522,7099.312,1.616237522
Costa Rica,188,Americas,Central America,2022,1.589834334,6868.291,1.589834334
Costa Rica,188,Americas,Central America,2022,1.63214357,6930.63,1.63214357
Costa Rica,188,Americas,Central America,2022,1.588597136,6626.269,1.588597136
Costa Rica,188,Americas,Central America,2022,1.545144656,6325.575,1.545144656
Costa Rica,188,Americas,Central America,2021,1.435374168,5760.857,1.435374168
Costa Rica,188,Americas,Central America,2021,1.393232827,5474.831,1.393232827
Costa Rica,188,Americas,Central America,2021,1.43750244,5522.502,1.43750244
Costa Rica,188,Americas,Central America,2021,1.417685508,5317.15,1.417685508
Costa Rica,188,Americas,Central America,2021,1.363338637,4987.12,1.363338637
Costa Rica,188,Americas,Central America,2021,1.33145246,4748.765,1.33145246
Costa Rica,188,Americas,Central America,2020,1.399032027,4866.109,1.399032027
Costa Rica,188,Americas,Central America,2020,1.552781064,5269.479,1.552781064
Costa Rica,188,Americas,Central America,2020,1.193435874,3953.026,1.193435874
Costa Rica,188,Americas,Central America,2020,1.172598813,3791.678,1.172598813
Costa Rica,188,Americas,Central America,2020,1.057348607,3336.97,1.057348607
Costa Rica,188,Americas,Central America,2020,0.960062705,2955.602,0.960062705
Cote d'Ivoire,384,Africa,Western Africa,2022,0.332470412,6446.586,0.332470412
Cote d'Ivoire,384,Africa,Western Africa,2022,0.310147167,5885.535,0.310147167
Cote d'Ivoire,384,Africa,Western Africa,2022,0.314826694,5856.199,0.314826694
Cote d'Ivoire,384,Africa,Western Africa,2022,0.376338524,6871.958,0.376338524
Cote d'Ivoire,384,Africa,Western Africa,2022,0.383471815,6882.959,0.383471815
Cote d'Ivoire,384,Africa,Western Africa,2022,0.396131288,6996.636,0.396131288
Cote d'Ivoire,384,Africa,Western Africa,2022,0.449889657,7825.378,0.449889657
Cote d'Ivoire,384,Africa,Western Africa,2022,0.44703014,7664.03,0.44703014
Cote d'Ivoire,384,Africa,Western Africa,2022,0.322899306,5460.163,0.322899306
Cote d'Ivoire,384,Africa,Western Africa,2022,0.4369616,7286.329,0.4369616
Cote d'Ivoire,384,Africa,Western Africa,2021,0.470541267,7726.369,0.470541267
Cote d'Ivoire,384,Africa,Western Africa,2021,0.42099958,6791.284,0.42099958
Cote d'Ivoire,384,Africa,Western Africa,2021,0.396583005,6266.903,0.396583005
Cote d'Ivoire,384,Africa,Western Africa,2021,0.447789877,6912.295,0.447789877
Cote d'Ivoire,384,Africa,Western Africa,2021,0.543389312,8173.743,0.543389312
Cote d'Ivoire,384,Africa,Western Africa,2021,0.572640179,8379.095,0.572640179
Cote d'Ivoire,384,Africa,Western Africa,2020,0.501659934,7132.315,0.501659934
Cote d'Ivoire,384,Africa,Western Africa,2020,0.380549063,5251.144,0.380549063
Cote d'Ivoire,384,Africa,Western Africa,2020,0.440576379,5892.869,0.440576379
Cote d'Ivoire,384,Africa,Western Africa,2020,0.357044922,4624.087,0.357044922
Cote d'Ivoire,384,Africa,Western Africa,2020,0.449811964,5636.179,0.449811964
Cote d'Ivoire,384,Africa,Western Africa,2020,0.478509395,5797.527,0.478509395
Croatia,191,Europe,Southern Europe,2022,4.753557154,20553.535,4.753557154
Croatia,191,Europe,Southern Europe,2022,4.815760483,20890.899,4.815760483
Croatia,191,Europe,Southern Europe,2022,4.955166175,21554.626,4.955166175
Croatia,191,Europe,Southern Europe,2022,5.359047881,23366.124,5.359047881
Croatia,191,Europe,Southern Europe,2022,5.58442116,24400.218,5.58442116
Croatia,191,Europe,Southern Europe,2022,5.292886929,23175.44,5.292886929
Croatia,191,Europe,Southern Europe,2022,5.264643391,23105.767,5.264643391
Croatia,191,Europe,Southern Europe,2022,5.238326152,23047.095,5.238326152
Croatia,191,Europe,Southern Europe,2022,5.336695856,23542.14,5.336695856
Croatia,191,Europe,Southern Europe,2022,4.942801086,21877.322,4.942801086
Croatia,191,Europe,Southern Europe,2021,4.658391257,20714.883,4.658391257
Croatia,191,Europe,Southern Europe,2021,4.389550101,19644.119,4.389550101
Croatia,191,Europe,Southern Europe,2021,4.541724017,20491.196,4.541724017
Croatia,191,Europe,Southern Europe,2021,4.482636084,20417.856,4.482636084
Croatia,191,Europe,Southern Europe,2021,4.193274247,19295.754,4.193274247
Croatia,191,Europe,Southern Europe,2021,3.984289056,18518.35,3.984289056
Croatia,191,Europe,Southern Europe,2020,3.755198295,17612.601,3.755198295
Croatia,191,Europe,Southern Europe,2020,3.568860976,16875.534,3.568860976
Croatia,191,Europe,Southern Europe,2020,3.449536738,16428.16,3.449536738
Croatia,191,Europe,Southern Europe,2020,3.503370976,16772.858,3.503370976
Cuba,192,Americas,Caribbean,2022,3.185683146,35921.932,3.185683146
Cuba,192,Americas,Caribbean,2022,3.400219451,38360.487,3.400219451
Cuba,192,Americas,Caribbean,2022,2.648375571,29897.051,2.648375571
Cuba,192,Americas,Caribbean,2022,2.694978513,30443.434,2.694978513
Cuba,192,Americas,Caribbean,2022,2.370867272,26794.769,2.370867272
Cuba,192,Americas,Caribbean,2022,2.425176133,27407.158,2.425176133
Cuba,192,Americas,Caribbean,2022,2.303062731,26006.364,2.303062731
Cuba,192,Americas,Caribbean,2022,2.218084612,25005.273,2.218084612
Cuba,192,Americas,Caribbean,2022,2.266211782,25485.65,2.266211782
Cuba,192,Americas,Caribbean,2022,2.327008038,26090.705,2.327008038
Cuba,192,Americas,Caribbean,2021,2.277547019,25452.647,2.277547019
Cuba,192,Americas,Caribbean,2021,2.341748683,26083.371,2.341748683
Cuba,192,Americas,Caribbean,2021,2.281804572,25331.636,2.281804572
Cuba,192,Americas,Caribbean,2021,2.214335755,24499.227,2.214335755
Cuba,192,Americas,Caribbean,2021,2.235941333,24649.574,2.235941333
Cuba,192,Americas,Caribbean,2021,2.458523719,26996.454,2.458523719
Cuba,192,Americas,Caribbean,2020,2.351747752,25709.337,2.351747752
Cuba,192,Americas,Caribbean,2020,2.964254313,32247.598,2.964254313
Cuba,192,Americas,Caribbean,2020,2.714953152,29380.004,2.714953152
Cuba,192,Americas,Caribbean,2020,2.917472672,31385.853,2.917472672
Cuba,192,Americas,Caribbean,2020,2.775432667,29655.029,2.775432667
Cuba,192,Americas,Caribbean,2020,3.1595963,33494.378,3.1595963
Cyprus,196,Asia,Western Asia,2022,6.736166081,7521.017,6.736166081
Cyprus,196,Asia,Western Asia,2022,6.983907546,7708.034,6.983907546
Cyprus,196,Asia,Western Asia,2022,7.437881515,8111.404,7.437881515
Cyprus,196,Asia,Western Asia,2022,7.929189696,8540.443,7.929189696
Cyprus,196,Asia,Western Asia,2022,7.702426406,8188.411,7.702426406
Cyprus,196,Asia,Western Asia,2022,7.429747194,7788.708,7.429747194
Cyprus,196,Asia,Western Asia,2022,7.265914897,7502.682,7.265914897
Cyprus,196,Asia,Western Asia,2022,7.219783032,7334,7.219783032
Cyprus,196,Asia,Western Asia,2022,7.762794272,7748.371,7.762794272
Cyprus,196,Asia,Western Asia,2022,7.166516818,7022.305,7.166516818
Cyprus,196,Asia,Western Asia,2021,7.120566085,6846.289,7.120566085
Cyprus,196,Asia,Western Asia,2021,7.261794131,6849.956,7.261794131
Cyprus,196,Asia,Western Asia,2021,6.997282524,6475.922,6.997282524
Cyprus,196,Asia,Western Asia,2021,7.038876041,6391.581,7.038876041
Cyprus,196,Asia,Western Asia,2021,6.607518751,5885.535,6.607518751
Cyprus,196,Asia,Western Asia,2021,6.601260126,5764.524,6.601260126
Cyprus,196,Asia,Western Asia,2020,6.490424824,5551.838,6.490424824
Cyprus,196,Asia,Western Asia,2020,6.732450912,5636.179,6.732450912
Cyprus,196,Asia,Western Asia,2020,6.69972912,5485.832,6.69972912
Cyprus,196,Asia,Western Asia,2020,6.590579022,5276.813,6.590579022
Cyprus,196,Asia,Western Asia,2020,6.054400374,4741.431,6.054400374
Cyprus,196,Asia,Western Asia,2020,6.070122918,4653.423,6.070122918
Czech Republic,203,Europe,Eastern Europe,2022,10.31808851,109485.619,10.31808851
Czech Republic,203,Europe,Eastern Europe,2022,10.5336291,111168.772,10.5336291
Czech Republic,203,Europe,Eastern Europe,2022,10.26339841,107626.45,10.26339841
Czech Republic,203,Europe,Eastern Europe,2022,11.2107295,116724.277,11.2107295
Czech Republic,203,Europe,Eastern Europe,2022,11.92917494,123321.21,11.92917494
Czech Republic,203,Europe,Eastern Europe,2022,11.88939714,122162.438,11.88939714
Czech Republic,203,Europe,Eastern Europe,2022,11.74006838,120108.918,11.74006838
Czech Republic,203,Europe,Eastern Europe,2022,11.39522723,116320.907,11.39522723
Czech Republic,203,Europe,Eastern Europe,2022,11.92691422,121700.396,11.92691422
Czech Republic,203,Europe,Eastern Europe,2022,11.70459317,119551.534,11.70459317
Czech Republic,203,Europe,Eastern Europe,2021,12.07538962,123548.564,12.07538962
Czech Republic,203,Europe,Eastern Europe,2021,12.06628689,123684.243,12.06628689
Czech Republic,203,Europe,Eastern Europe,2021,10.89949325,111938.842,10.89949325
Czech Republic,203,Europe,Eastern Europe,2021,11.90055828,122470.466,11.90055828
Czech Republic,203,Europe,Eastern Europe,2021,12.3702946,127552.928,12.3702946
Czech Republic,203,Europe,Eastern Europe,2021,12.14874345,125470.072,12.14874345
Czech Republic,203,Europe,Eastern Europe,2020,11.95943254,123651.24,11.95943254
Czech Republic,203,Europe,Eastern Europe,2020,12.18623754,126053.125,12.18623754
Czech Republic,203,Europe,Eastern Europe,2020,12.86345687,133035.093,12.86345687
Czech Republic,203,Europe,Eastern Europe,2020,13.41566027,138667.605,13.41566027
Democratic Republic of the Congo,180,Africa,Middle Africa,2022,0.053572611,3424.978,0.053572611
Democratic Republic of the Congo,180,Africa,Middle Africa,2022,0.052300503,3252.629,0.052300503
Democratic Republic of the Congo,180,Africa,Middle Africa,2022,0.048136506,2911.598,0.048136506
Democratic Republic of the Congo,180,Africa,Middle Africa,2022,0.050872508,2992.272,0.050872508
Democratic Republic of the Congo,180,Africa,Middle Africa,2022,0.049502114,2830.924,0.049502114
Democratic Republic of the Congo,180,Africa,Middle Africa,2022,0.047494157,2640.24,0.047494157
Democratic Republic of the Congo,180,Africa,Middle Africa,2022,0.046017359,2486.226,0.046017359
Democratic Republic of the Congo,180,Africa,Middle Africa,2022,0.04073102,2137.861,0.04073102
Democratic Republic of the Congo,180,Africa,Middle Africa,2022,0.036546029,1862.836,0.036546029
Democratic Republic of the Congo,180,Africa,Middle Africa,2022,0.035990941,1782.162,0.035990941
Democratic Republic of the Congo,180,Africa,Middle Africa,2021,0.034563424,1664.818,0.034563424
Democratic Republic of the Congo,180,Africa,Middle Africa,2021,0.035069425,1646.483,0.035069425
Democratic Republic of the Congo,180,Africa,Middle Africa,2021,0.048984857,2247.871,0.048984857
Democratic Republic of the Congo,180,Africa,Middle Africa,2021,0.056357739,2533.897,0.056357739
Democratic Republic of the Congo,180,Africa,Middle Africa,2021,0.066387759,2926.266,0.066387759
Democratic Republic of the Congo,180,Africa,Middle Africa,2021,0.07534244,3248.962,0.07534244
Democratic Republic of the Congo,180,Africa,Middle Africa,2020,0.070612349,2966.603,0.070612349
Democratic Republic of the Congo,180,Africa,Middle Africa,2020,0.06088876,2478.892,0.06088876
Democratic Republic of the Congo,180,Africa,Middle Africa,2020,0.086870735,3410.31,0.086870735
Democratic Republic of the Congo,180,Africa,Middle Africa,2020,0.095924494,3619.329,0.095924494
Democratic Republic of the Congo,180,Africa,Middle Africa,2020,0.103577784,3755.008,0.103577784
Democratic Republic of the Congo,180,Africa,Middle Africa,2020,0.11659413,4070.37,0.11659413
Denmark,208,Europe,Northern Europe,2022,7.242263782,40377.337,7.242263782
Denmark,208,Europe,Northern Europe,2022,8.389703473,46570.9,8.389703473
Denmark,208,Europe,Northern Europe,2022,8.057616292,44513.713,8.057616292
Denmark,208,Europe,Northern Europe,2022,8.543494628,46955.935,8.543494628
Denmark,208,Europe,Northern Europe,2022,9.19172679,50256.235,9.19172679
Denmark,208,Europe,Northern Europe,2022,10.10612813,54986.665,10.10612813
Denmark,208,Europe,Northern Europe,2022,8.692867922,47095.281,8.692867922
Denmark,208,Europe,Northern Europe,2022,9.373046099,50600.933,9.373046099
Denmark,208,Europe,Northern Europe,2022,10.40317412,55998.757,10.40317412
Denmark,208,Europe,Northern Europe,2022,9.694441454,52049.398,9.694441454
Denmark,208,Europe,Northern Europe,2021,9.882651712,52918.477,9.882651712
Denmark,208,Europe,Northern Europe,2021,9.615576019,51330.666,9.615576019
Denmark,208,Europe,Northern Europe,2021,10.36731762,55148.013,10.36731762
Denmark,208,Europe,Northern Europe,2021,11.23904067,59552.08,11.23904067
Denmark,208,Europe,Northern Europe,2021,11.6660275,61557.929,11.6660275
Denmark,208,Europe,Northern Europe,2021,13.73733662,72181.228,13.73733662
Denmark,208,Europe,Northern Europe,2020,10.92619227,57172.197,10.92619227
Denmark,208,Europe,Northern Europe,2020,11.70539005,61000.545,11.70539005
Denmark,208,Europe,Northern Europe,2020,10.99401094,57065.854,10.99401094
Denmark,208,Europe,Northern Europe,2020,10.50468857,54322.938,10.50468857
Denmark,208,Europe,Northern Europe,2020,11.69328653,60270.812,11.69328653
Denmark,208,Europe,Northern Europe,2020,9.77185248,50230.566,9.77185248
Djibouti,262,Africa,Eastern Africa,2022,0.558725843,473.043,0.558725843
Djibouti,262,Africa,Eastern Africa,2022,0.619933672,517.047,0.619933672
Djibouti,262,Africa,Eastern Africa,2022,0.562187221,462.042,0.562187221
Djibouti,262,Africa,Eastern Africa,2022,0.615617825,498.712,0.615617825
Djibouti,262,Africa,Eastern Africa,2022,0.578499793,462.042,0.578499793
Djibouti,262,Africa,Eastern Africa,2022,0.530812247,418.038,0.530812247
Djibouti,262,Africa,Eastern Africa,2022,0.54302491,421.705,0.54302491
Djibouti,262,Africa,Eastern Africa,2022,0.536323938,410.704,0.536323938
Djibouti,262,Africa,Eastern Africa,2022,0.568199607,429.039,0.568199607
Djibouti,262,Africa,Eastern Africa,2022,0.546773791,407.037,0.546773791
Djibouti,262,Africa,Eastern Africa,2021,0.444798646,326.363,0.444798646
Djibouti,262,Africa,Eastern Africa,2021,0.502198822,363.033,0.502198822
Djibouti,262,Africa,Eastern Africa,2021,0.592571931,421.705,0.592571931
Djibouti,262,Africa,Eastern Africa,2021,0.560589609,392.369,0.560589609
Djibouti,262,Africa,Eastern Africa,2021,0.533073992,366.7,0.533073992
Djibouti,262,Africa,Eastern Africa,2021,0.602222844,407.037,0.602222844
Djibouti,262,Africa,Eastern Africa,2020,0.601963256,399.703,0.601963256
Djibouti,262,Africa,Eastern Africa,2020,0.617914101,403.37,0.617914101
Djibouti,262,Africa,Eastern Africa,2020,0.63411279,407.037,0.63411279
Djibouti,262,Africa,Eastern Africa,2020,0.623428396,392.369,0.623428396
Djibouti,262,Africa,Eastern Africa,2020,0.622551172,381.368,0.622551172
